,entry_id,updated,published,title,authors,summary,comment,journal_ref,doi,primary_category,categories,links,pdf_url
50,http://arxiv.org/abs/2208.11422v1,2022-08-24 10:41:40+00:00,2022-08-24 10:41:40+00:00,AutoDeconJ: a GPU accelerated ImageJ plugin for 3D light field deconvolution with optimal iteration numbers predicting,"[arxiv.Result.Author('C. Q. Su'), arxiv.Result.Author('Y. H Gao'), arxiv.Result.Author('Y Zhou'), arxiv.Result.Author('Y. Q Sun'), arxiv.Result.Author('C. G Yan'), arxiv.Result.Author('H. B Yin'), arxiv.Result.Author('B Xiong')]","Light field microscopy is a compact solution to high-speed 3D fluorescence
imaging. Usually, we need to do 3D deconvolution to the captured raw data.
Although there are deep neural network methods that can accelerate the
reconstruction process, the model is not universally applicable for all system
parameters. Here, we develop AutoDeconJ, a GPU accelerated ImageJ plugin for
4.4x faster and accurate deconvolution of light field microscopy data. We
further propose an image quality metric for the deconvolution process, aiding
in automatically determining the optimal number of iterations with higher
reconstruction accuracy and fewer artifacts",,,,cs.IT,"['cs.IT', 'math.IT']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11422v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11422v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11422v1
51,http://arxiv.org/abs/2208.11405v1,2022-08-24 09:51:59+00:00,2022-08-24 09:51:59+00:00,Adaptive QoS of WebRTC for Vehicular Media Communications,"[arxiv.Result.Author('Ángel Martín'), arxiv.Result.Author('Daniel Mejías'), arxiv.Result.Author('Zaloa Fernández'), arxiv.Result.Author('Roberto Viola'), arxiv.Result.Author('Josu Pérez'), arxiv.Result.Author('Mikel García'), arxiv.Result.Author('Gorka Velez'), arxiv.Result.Author('Jon Montalbán'), arxiv.Result.Author('Pablo Angueira')]","Vehicles shipping sensors for onboard systems are gaining connectivity. This
enables information sharing to realize a more comprehensive understanding of
the environment. However, peer communication through public cellular networks
brings multiple networking hurdles to address, needing in-network systems to
relay communications and connect parties that cannot connect directly. Web
Real-Time Communication (WebRTC) is a good candidate for media streaming across
vehicles as it enables low latency communications, while bringing standard
protocols to security handshake, discovering public IPs and transverse Network
Address Translation (NAT) systems. However, the end-to-end Quality of Service
(QoS) adaptation in an infrastructure where transmission and reception are
decoupled by a relay, needs a mechanism to adapt the video stream to the
network capacity efficiently. To this end, this paper investigates a mechanism
to apply changes on resolution, framerate and bitrate by exploiting the Real
Time Transport Control Protocol (RTCP) metrics, such as bandwidth and
round-trip time. The solution aims to ensure that the receiving onboard system
gets relevant information in time. The impact on end-to-end throughput
efficiency and reaction time when applying different approaches to QoS
adaptation are analyzed in a real 5G testbed.",,"2022 IEEE International Symposium on Broadband Multimedia Systems
  and Broadcasting (BMSB), 2022, pp. 1-6",10.1109/BMSB55706.2022.9828782,cs.NI,"['cs.NI', 'cs.CV']","[arxiv.Result.Link('http://dx.doi.org/10.1109/BMSB55706.2022.9828782', title='doi', rel='related', content_type=None), arxiv.Result.Link('http://arxiv.org/abs/2208.11405v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11405v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11405v1
52,http://arxiv.org/abs/2208.11401v1,2022-08-24 09:48:00+00:00,2022-08-24 09:48:00+00:00,Radial Basis Function Networks for Convolutional Neural Networks to Learn Similarity Distance Metric and Improve Interpretability,"[arxiv.Result.Author('Mohammadreza Amirian'), arxiv.Result.Author('Friedhelm Schwenker')]","Radial basis function neural networks (RBFs) are prime candidates for pattern
classification and regression and have been used extensively in classical
machine learning applications. However, RBFs have not been integrated into
contemporary deep learning research and computer vision using conventional
convolutional neural networks (CNNs) due to their lack of adaptability with
modern architectures. In this paper, we adapt RBF networks as a classifier on
top of CNNs by modifying the training process and introducing a new activation
function to train modern vision architectures end-to-end for image
classification. The specific architecture of RBFs enables the learning of a
similarity distance metric to compare and find similar and dissimilar images.
Furthermore, we demonstrate that using an RBF classifier on top of any CNN
architecture provides new human-interpretable insights about the
decision-making process of the models. Finally, we successfully apply RBFs to a
range of CNN architectures and evaluate the results on benchmark computer
vision datasets.","12 pages, 8 figures",IEEE Access (2020),10.1109/ACCESS.2020.3007337,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://dx.doi.org/10.1109/ACCESS.2020.3007337', title='doi', rel='related', content_type=None), arxiv.Result.Link('http://arxiv.org/abs/2208.11401v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11401v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11401v1
53,http://arxiv.org/abs/2208.11398v1,2022-08-24 09:39:55+00:00,2022-08-24 09:39:55+00:00,Event-based Image Deblurring with Dynamic Motion Awareness,"[arxiv.Result.Author('Patricia Vitoria'), arxiv.Result.Author('Stamatios Georgoulis'), arxiv.Result.Author('Stepan Tulyakov'), arxiv.Result.Author('Alfredo Bochicchio'), arxiv.Result.Author('Julius Erbach'), arxiv.Result.Author('Yuanyou Li')]","Non-uniform image deblurring is a challenging task due to the lack of
temporal and textural information in the blurry image itself. Complementary
information from auxiliary sensors such event sensors are being explored to
address these limitations. The latter can record changes in a logarithmic
intensity asynchronously, called events, with high temporal resolution and high
dynamic range. Current event-based deblurring methods combine the blurry image
with events to jointly estimate per-pixel motion and the deblur operator. In
this paper, we argue that a divide-and-conquer approach is more suitable for
this task. To this end, we propose to use modulated deformable convolutions,
whose kernel offsets and modulation masks are dynamically estimated from events
to encode the motion in the scene, while the deblur operator is learned from
the combination of blurry image and corresponding events. Furthermore, we
employ a coarse-to-fine multi-scale reconstruction approach to cope with the
inherent sparsity of events in low contrast regions. Importantly, we introduce
the first dataset containing pairs of real RGB blur images and related events
during the exposure time. Our results show better overall robustness when using
events, with improvements in PSNR by up to 1.57dB on synthetic data and 1.08 dB
on real event data.",,ECCVW 2022,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11398v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11398v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11398v1
54,http://arxiv.org/abs/2208.11388v1,2022-08-24 09:12:36+00:00,2022-08-24 09:12:36+00:00,WiCV 2022: The Tenth Women In Computer Vision Workshop,"[arxiv.Result.Author('Doris Antensteiner'), arxiv.Result.Author('Silvia Bucci'), arxiv.Result.Author('Arushi Goel'), arxiv.Result.Author('Marah Halawa'), arxiv.Result.Author('Niveditha Kalavakonda'), arxiv.Result.Author('Tejaswi Kasarla'), arxiv.Result.Author('Miaomiao Liu'), arxiv.Result.Author('Nermin Samet'), arxiv.Result.Author('Ivaxi Sheth')]","In this paper, we present the details of Women in Computer Vision Workshop -
WiCV 2022, organized alongside the hybrid CVPR 2022 in New Orleans, Louisiana.
It provides a voice to a minority (female) group in the computer vision
community and focuses on increasing the visibility of these researchers, both
in academia and industry. WiCV believes that such an event can play an
important role in lowering the gender imbalance in the field of computer
vision. WiCV is organized each year where it provides a) opportunity for
collaboration between researchers from minority groups, b) mentorship to female
junior researchers, c) financial support to presenters to overcome monetary
burden and d) large and diverse choice of role models, who can serve as
examples to younger researchers at the beginning of their careers. In this
paper, we present a report on the workshop program, trends over the past years,
a summary of statistics regarding presenters, attendees, and sponsorship for
the WiCV 2022 workshop.","Report on WiCV Workshop at CVPR 2022. arXiv admin note: substantial
  text overlap with arXiv:2203.05825, arXiv:2101.03787",,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11388v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11388v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11388v1
55,http://arxiv.org/abs/2208.11376v1,2022-08-24 08:53:38+00:00,2022-08-24 08:53:38+00:00,Deep Hyperspectral and Multispectral Image Fusion with Inter-image Variability,"[arxiv.Result.Author('Xiuheng Wang'), arxiv.Result.Author('Ricardo Augusto Borsoi'), arxiv.Result.Author('Cédric Richard'), arxiv.Result.Author('Jie Chen')]","Hyperspectral and multispectral image fusion allows us to overcome the
hardware limitations of hyperspectral imaging systems inherent to their lower
spatial resolution. Nevertheless, existing algorithms usually fail to consider
realistic image acquisition conditions. This paper presents a general imaging
model that considers inter-image variability of data from heterogeneous sources
and flexible image priors. The fusion problem is stated as an optimization
problem in the maximum a posteriori framework. We introduce an original image
fusion method that, on the one hand, solves the optimization problem accounting
for inter-image variability with an iteratively reweighted scheme and, on the
other hand, that leverages light-weight CNN-based networks to learn realistic
image priors from data. In addition, we propose a zero-shot strategy to
directly learn the image-specific prior of the latent images in an unsupervised
manner. The performance of the algorithm is illustrated with real data subject
to inter-image variability.","IEEE Trans. Geosci. Remote sens. Manuscript submitted August 23, 2022",,,eess.IV,['eess.IV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11376v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11376v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11376v1
56,http://arxiv.org/abs/2208.11375v1,2022-08-24 08:50:56+00:00,2022-08-24 08:50:56+00:00,Deep Joint Source-Channel Coding Based on Semantics of Pixels,"[arxiv.Result.Author('Qizheng Sun'), arxiv.Result.Author('Caili Guo'), arxiv.Result.Author('Yang Yang'), arxiv.Result.Author('Jiujiu Chen'), arxiv.Result.Author('Rui Tang'), arxiv.Result.Author('Chuanhong Liu')]","The semantic information of the image for intelligent tasks is hidden behind
the pixels, and slight changes in the pixels will affect the performance of
intelligent tasks. In order to preserve semantic information behind pixels for
intelligent tasks during wireless image transmission, we propose a joint
source-channel coding method based on semantics of pixels, which can improve
the performance of intelligent tasks for images at the receiver by retaining
semantic information. Specifically, we first utilize gradients of intelligent
task's perception results with respect to pixels to represent the semantic
importance of pixels. Then, we extract the semantic distortion, and train the
deep joint source-channel coding network with the goal of minimizing semantic
distortion rather than pixel's distortion. Experiment results demonstrate that
the proposed method improves the performance of the intelligent classification
task by 1.38% and 66% compared with the SOTA deep joint source-channel coding
method and the traditional separately source-channel coding method at the same
transmission ra te and signal-to-noise ratio.",,,,eess.IV,['eess.IV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11375v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11375v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11375v1
57,http://arxiv.org/abs/2208.11372v1,2022-08-24 08:45:31+00:00,2022-08-24 08:45:31+00:00,On the Design of Privacy-Aware Cameras: a Study on Deep Neural Networks,"[arxiv.Result.Author('Marcela Carvalho'), arxiv.Result.Author('Oussama Ennaffi'), arxiv.Result.Author('Sylvain Chateau'), arxiv.Result.Author('Samy Ait Bachir')]","In spite of the legal advances in personal data protection, the issue of
private data being misused by unauthorized entities is still of utmost
importance. To prevent this, Privacy by Design is often proposed as a solution
for data protection. In this paper, the effect of camera distortions is studied
using Deep Learning techniques commonly used to extract sensitive data. To do
so, we simulate out-of-focus images corresponding to a realistic conventional
camera with fixed focal length, aperture, and focus, as well as grayscale
images coming from a monochrome camera. We then prove, through an experimental
study, that we can build a privacy-aware camera that cannot extract personal
information such as license plate numbers. At the same time, we ensure that
useful non-sensitive data can still be extracted from distorted images. Code is
available at https://github.com/upciti/privacy-by-design-semseg .",Accepted in ECCV 2022 International Workshop on Distributed Cameras,,,cs.CV,"['cs.CV', 'cs.CY']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11372v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11372v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11372v1
58,http://arxiv.org/abs/2208.11370v1,2022-08-24 08:38:08+00:00,2022-08-24 08:38:08+00:00,Appraisal of a Random Bit Generator Utilizing Smartphone Sensors as Entropy Source,"[arxiv.Result.Author('Stefan Kutschera'), arxiv.Result.Author('Wilhelm Zugaj'), arxiv.Result.Author('Wolfgang Slany')]","We aim to access entropy sources available within smartphones in order to
construct and evaluate a random number generator which is competitive in
comparison with existing and proven random number generators. A prototype
utilizing the herein proposed algorithm shall generate data that can be tested
against the Statistical Test Suit provided by NIST. Although our initial
intention of using cosmic radiation failed, we were able to extract randomness
from incoming video and audio sources. We found that it is possible to access
these sources of entropy utilizing sensors from smartphones resulting in 15 out
of 15 successful passed tests within the Statistical Test Suit. We also found
that wrong methods of sensor data collection using our prototype eventually
generates weak random numbers and fails NIST's Statistical Test Suit. Finally,
we suggest that in order to reach the initial goal of providing a
smartphone-based true nondeterministic random number generator the detection of
muons shall be researched.","Submitted to (IEEE) International Conference on Electrical, Computer,
  Communications and Mechatronics Engineering - ICECCME'22; 16-18 November
  2022, Maldives",,,cs.CR,"['cs.CR', 'eess.IV']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11370v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11370v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11370v1
59,http://arxiv.org/abs/2208.11356v1,2022-08-24 08:09:25+00:00,2022-08-24 08:09:25+00:00,Towards Efficient Use of Multi-Scale Features in Transformer-Based Object Detectors,"[arxiv.Result.Author('Gongjie Zhang'), arxiv.Result.Author('Zhipeng Luo'), arxiv.Result.Author('Yingchen Yu'), arxiv.Result.Author('Zichen Tian'), arxiv.Result.Author('Jingyi Zhang'), arxiv.Result.Author('Shijian Lu')]","Multi-scale features have been proven highly effective for object detection,
and most ConvNet-based object detectors adopt Feature Pyramid Network (FPN) as
a basic component for exploiting multi-scale features. However, for the
recently proposed Transformer-based object detectors, directly incorporating
multi-scale features leads to prohibitive computational overhead due to the
high complexity of the attention mechanism for processing high-resolution
features. This paper presents Iterative Multi-scale Feature Aggregation (IMFA)
-- a generic paradigm that enables the efficient use of multi-scale features in
Transformer-based object detectors. The core idea is to exploit sparse
multi-scale features from just a few crucial locations, and it is achieved with
two novel designs. First, IMFA rearranges the Transformer encoder-decoder
pipeline so that the encoded features can be iteratively updated based on the
detection predictions. Second, IMFA sparsely samples scale-adaptive features
for refined detection from just a few keypoint locations under the guidance of
prior detection predictions. As a result, the sampled multi-scale features are
sparse yet still highly beneficial for object detection. Extensive experiments
show that the proposed IMFA boosts the performance of multiple
Transformer-based object detectors significantly yet with slight computational
overhead. Project page: https://github.com/ZhangGongjie/IMFA.",Project page: https://github.com/ZhangGongjie/IMFA,,,cs.CV,"['cs.CV', 'cs.AI', 'cs.LG', 'cs.MM']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11356v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11356v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11356v1
60,http://arxiv.org/abs/2208.11353v1,2022-08-24 08:04:11+00:00,2022-08-24 08:04:11+00:00,Research on Mask Wearing Detection of Natural Population Based on Improved YOLOv4,"[arxiv.Result.Author('Xuecheng Wu'), arxiv.Result.Author('Mengmeng Tian'), arxiv.Result.Author('Lanhang Zhai')]","Recently, the domestic COVID-19 epidemic situation has been serious, but in
some public places, some people do not wear masks or wear masks incorrectly,
which requires the relevant staff to instantly remind and supervise them to
wear masks correctly. However, in the face of such important and complicated
work, it is necessary to carry out automated mask wearing detection in public
places. This paper proposes a new mask wearing detection method based on the
improved YOLOv4. Specifically, firstly, we add the Coordinate Attention Module
to the backbone to coordinate feature fusion and representation. Secondly, we
conduct a series of network structural improvements to enhance the model
performance and robustness. Thirdly, we deploy the K-means clustering algorithm
to make the nine anchor boxes more suitable for our NPMD dataset. The
experimental results show that the improved YOLOv4 performs better, exceeding
the baseline by 4.06% AP with a comparable speed of 64.37 FPS.","4 pages, 1 figures",,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11353v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11353v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11353v1
61,http://arxiv.org/abs/2208.11351v1,2022-08-24 08:02:36+00:00,2022-08-24 08:02:36+00:00,Self-Filtering: A Noise-Aware Sample Selection for Label Noise with Confidence Penalization,"[arxiv.Result.Author('Qi Wei'), arxiv.Result.Author('Haoliang Sun'), arxiv.Result.Author('Xiankai Lu'), arxiv.Result.Author('Yilong Yin')]","Sample selection is an effective strategy to mitigate the effect of label
noise in robust learning. Typical strategies commonly apply the small-loss
criterion to identify clean samples. However, those samples lying around the
decision boundary with large losses usually entangle with noisy examples, which
would be discarded with this criterion, leading to the heavy degeneration of
the generalization performance. In this paper, we propose a novel selection
strategy, \textbf{S}elf-\textbf{F}il\textbf{t}ering (SFT), that utilizes the
fluctuation of noisy examples in historical predictions to filter them, which
can avoid the selection bias of the small-loss criterion for the boundary
examples. Specifically, we introduce a memory bank module that stores the
historical predictions of each example and dynamically updates to support the
selection for the subsequent learning iteration. Besides, to reduce the
accumulated error of the sample selection bias of SFT, we devise a
regularization term to penalize the confident output distribution. By
increasing the weight of the misclassified categories with this term, the loss
function is robust to label noise in mild conditions. We conduct extensive
experiments on three benchmarks with variant noise types and achieve the new
state-of-the-art. Ablation studies and further analysis verify the virtue of
SFT for sample selection in robust learning.",14 pages,European Conference on Computer Vision 2022,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11351v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11351v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11351v1
62,http://arxiv.org/abs/2208.11346v1,2022-08-24 07:54:03+00:00,2022-08-24 07:54:03+00:00,ICANet: A Method of Short Video Emotion Recognition Driven by Multimodal Data,"[arxiv.Result.Author('Xuecheng Wu'), arxiv.Result.Author('Mengmeng Tian'), arxiv.Result.Author('Lanhang Zhai')]","With the fast development of artificial intelligence and short videos,
emotion recognition in short videos has become one of the most important
research topics in human-computer interaction. At present, most emotion
recognition methods still stay in a single modality. However, in daily life,
human beings will usually disguise their real emotions, which leads to the
problem that the accuracy of single modal emotion recognition is relatively
terrible. Moreover, it is not easy to distinguish similar emotions. Therefore,
we propose a new approach denoted as ICANet to achieve multimodal short video
emotion recognition by employing three different modalities of audio, video and
optical flow, making up for the lack of a single modality and then improving
the accuracy of emotion recognition in short videos. ICANet has a better
accuracy of 80.77% on the IEMOCAP benchmark, exceeding the SOTA methods by
15.89%.","4 pages, 5 figures",,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11346v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11346v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11346v1
63,http://arxiv.org/abs/2208.11342v1,2022-08-24 07:48:07+00:00,2022-08-24 07:48:07+00:00,Discovering Transferable Forensic Features for CNN-generated Images Detection,"[arxiv.Result.Author('Keshigeyan Chandrasegaran'), arxiv.Result.Author('Ngoc-Trung Tran'), arxiv.Result.Author('Alexander Binder'), arxiv.Result.Author('Ngai-Man Cheung')]","Visual counterfeits are increasingly causing an existential conundrum in
mainstream media with rapid evolution in neural image synthesis methods. Though
detection of such counterfeits has been a taxing problem in the image forensics
community, a recent class of forensic detectors -- universal detectors -- are
able to surprisingly spot counterfeit images regardless of generator
architectures, loss functions, training datasets, and resolutions. This
intriguing property suggests the possible existence of transferable forensic
features (T-FF) in universal detectors. In this work, we conduct the first
analytical study to discover and understand T-FF in universal detectors. Our
contributions are 2-fold: 1) We propose a novel forensic feature relevance
statistic (FF-RS) to quantify and discover T-FF in universal detectors and, 2)
Our qualitative and quantitative investigations uncover an unexpected finding:
color is a critical T-FF in universal detectors. Code and models are available
at https://keshik6.github.io/transferable-forensic-features/",ECCV 2022 Oral; 35 pages,,,cs.CV,"['cs.CV', 'cs.CR', 'cs.LG']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11342v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11342v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11342v1
64,http://arxiv.org/abs/2208.11339v1,2022-08-24 07:40:34+00:00,2022-08-24 07:40:34+00:00,A Spatio-Temporal Attentive Network for Video-Based Crowd Counting,"[arxiv.Result.Author('Marco Avvenuti'), arxiv.Result.Author('Marco Bongiovanni'), arxiv.Result.Author('Luca Ciampi'), arxiv.Result.Author('Fabrizio Falchi'), arxiv.Result.Author('Claudio Gennaro'), arxiv.Result.Author('Nicola Messina')]","Automatic people counting from images has recently drawn attention for urban
monitoring in modern Smart Cities due to the ubiquity of surveillance camera
networks. Current computer vision techniques rely on deep learning-based
algorithms that estimate pedestrian densities in still, individual images. Only
a bunch of works take advantage of temporal consistency in video sequences. In
this work, we propose a spatio-temporal attentive neural network to estimate
the number of pedestrians from surveillance videos. By taking advantage of the
temporal correlation between consecutive frames, we lowered state-of-the-art
count error by 5% and localization error by 7.5% on the widely-used FDST
benchmark.",Accepted at IEEE ISCC 2022,,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11339v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11339v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11339v1
65,http://arxiv.org/abs/2208.11335v1,2022-08-24 07:16:42+00:00,2022-08-24 07:16:42+00:00,Monetisation of and Access to in-Vehicle data and resources: the 5GMETA approach,"[arxiv.Result.Author('Djibrilla Amadou Kountche'), arxiv.Result.Author('Fatma Raissi'), arxiv.Result.Author('Mandimby Ranaivo Rakotondravelona'), arxiv.Result.Author('Edoardo Bonetto'), arxiv.Result.Author('Daniele Brevi'), arxiv.Result.Author('Angel Martin'), arxiv.Result.Author('Oihana Otaegui'), arxiv.Result.Author('Gorka Velez')]","Today's vehicles are increasingly embedded with computers and sensors which
produce huge amount of data. The data are exploited for internal purposes and
with the development of connected infrastructures and smart cities, the
vehicles interact with each other as well as with road users generating other
types of data. The access to these data and in-vehicle resources and their
monetisation faces many challenges which are presented in this paper.
Furthermore, the most important commercial solution compared to the open and
novel approach faced in the H2020 5GMETA project.",ITS World Congress 2021,,,cs.CY,"['cs.CY', 'cs.CV', 'cs.NI']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11335v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11335v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11335v1
66,http://arxiv.org/abs/2208.11328v1,2022-08-24 06:54:03+00:00,2022-08-24 06:54:03+00:00,K-Order Graph-oriented Transformer with GraAttention for 3D Pose and Shape Estimation,"[arxiv.Result.Author('Weixi Zhao'), arxiv.Result.Author('Weiqiang Wang')]","We propose a novel attention-based 2D-to-3D pose estimation network for
graph-structured data, named KOG-Transformer, and a 3D pose-to-shape estimation
network for hand data, named GASE-Net. Previous 3D pose estimation methods have
focused on various modifications to the graph convolution kernel, such as
abandoning weight sharing or increasing the receptive field. Some of these
methods employ attention-based non-local modules as auxiliary modules. In order
to better model the relationship between nodes in graph-structured data and
fuse the information of different neighbor nodes in a differentiated way, we
make targeted modifications to the attention module and propose two modules
designed for graph-structured data, graph relative positional encoding
multi-head self-attention (GR-MSA) and K-order graph-oriented multi-head
self-attention (KOG-MSA). By stacking GR-MSA and KOG-MSA, we propose a novel
network KOG-Transformer for 2D-to-3D pose estimation. Furthermore, we propose a
network for shape estimation on hand data, called GraAttention shape estimation
network (GASE-Net), which takes a 3D pose as input and gradually models the
shape of the hand from sparse to dense. We have empirically shown the
superiority of KOG-Transformer through extensive experiments. Experimental
results show that KOG-Transformer significantly outperforms the previous
state-of-the-art methods on the benchmark dataset Human3.6M. We evaluate the
effect of GASE-Net on two public available hand datasets, ObMan and
InterHand2.6M. GASE-Net can predict the corresponding shape for input pose with
strong generalization ability.",,,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11328v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11328v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11328v1
67,http://arxiv.org/abs/2208.11327v1,2022-08-24 06:49:43+00:00,2022-08-24 06:49:43+00:00,Robust Motion Averaging for Multi-view Registration of Point Sets Based Maximum Correntropy Criterion,"[arxiv.Result.Author('Yugeng Huang'), arxiv.Result.Author('Haitao Liu'), arxiv.Result.Author('Tian Huang')]","As an efficient algorithm to solve the multi-view registration problem,the
motion averaging (MA) algorithm has been extensively studied and many MA-based
algorithms have been introduced. They aim at recovering global motions from
relative motions and exploiting information redundancy to average accumulative
errors. However, one property of these methods is that they use Guass-Newton
method to solve a least squares problem for the increment of global motions,
which may lead to low efficiency and poor robustness to outliers. In this
paper, we propose a novel motion averaging framework for the multi-view
registration with Laplacian kernel-based maximum correntropy criterion (LMCC).
Utilizing the Lie algebra motion framework and the correntropy measure, we
propose a new cost function that takes all constraints supplied by relative
motions into account. Obtaining the increment used to correct the global
motions, can further be formulated as an optimization problem aimed at
maximizing the cost function. By virtue of the quadratic technique, the
optimization problem can be solved by dividing into two subproblems, i.e.,
computing the weight for each relative motion according to the current
residuals and solving a second-order cone program problem (SOCP) for the
increment in the next iteration. We also provide a novel strategy for
determining the kernel width which ensures that our method can efficiently
exploit information redundancy supplied by relative motions in the presence of
many outliers. Finally, we compare the proposed method with other MA-based
multi-view registration methods to verify its performance. Experimental tests
on synthetic and real data demonstrate that our method achieves superior
performance in terms of efficiency, accuracy and robustness.",,,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11327v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11327v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11327v1
68,http://arxiv.org/abs/2208.11321v1,2022-08-24 06:26:06+00:00,2022-08-24 06:26:06+00:00,TESTSGD: Interpretable Testing of Neural Networks Against Subtle Group Discrimination,"[arxiv.Result.Author('Mengdi Zhang'), arxiv.Result.Author('Jun Sun'), arxiv.Result.Author('Jingyi Wang'), arxiv.Result.Author('Bing Sun')]","Discrimination has been shown in many machine learning applications, which
calls for sufficient fairness testing before their deployment in ethic-relevant
domains such as face recognition, medical diagnosis and criminal sentence.
Existing fairness testing approaches are mostly designed for identifying
individual discrimination, i.e., discrimination against individuals. Yet, as
another widely concerning type of discrimination, testing against group
discrimination, mostly hidden, is much less studied. To address the gap, in
this work, we propose TESTSGD, an interpretable testing approach which
systematically identifies and measures hidden (which we call `subtle' group
discrimination} of a neural network characterized by conditions over
combinations of the sensitive features. Specifically, given a neural network,
TESTSGDfirst automatically generates an interpretable rule set which
categorizes the input space into two groups exposing the model's group
discrimination. Alongside, TESTSGDalso provides an estimated group fairness
score based on sampling the input space to measure the degree of the identified
subtle group discrimination, which is guaranteed to be accurate up to an error
bound. We evaluate TESTSGDon multiple neural network models trained on popular
datasets including both structured data and text data. The experiment results
show that TESTSGDis effective and efficient in identifying and measuring such
subtle group discrimination that has never been revealed before. Furthermore,
we show that the testing results of TESTSGDcan guide generation of new samples
to mitigate such discrimination through retraining with negligible accuracy
drop.",,,,cs.LG,"['cs.LG', 'cs.CY', 'cs.SE']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11321v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11321v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11321v1
